0.0000000000000	0.0003116607
0.00020833333064	-0.0002528171
0.00041666666128	0.0002990462
0.00062499999193	-0.0004586392
0.00083333332257	0.001104713
0.0010416666532	0.002562841
0.0012499999839	-0.0005882307
0.0014583333145	0.000334455
0.0016666666451	-0.0002527216
0.0018749999758	0.0002634307
0.0020833333064	-0.000556603
0.0022916666371	-0.003059695
0.0024999999677	0.0009105235
0.0027083332984	-0.001105105
0.0029166666290	0.004993365
0.0031249999596	0.002107273
0.0033333332903	-0.0006733132
0.0035416666209	0.0003680539
0.0037499999516	0.002758768
0.0039583332822	0.0001559052
0.0041666666128	-0.0001076253
0.0043749999435	7.480867e-5
0.0045833332741	-5.197947e-5
0.0047916666048	3.614426e-5
0.0049999999354	-2.529424e-5
0.0052083332661	1.641078e-5
0.0054166665967	-1.634239e-5
0.0056249999273	0.003007666
0.0058333332580	-1.879229e-5
0.0060416665886	2.319536e-5
0.0062499999193	-3.220126e-5
0.0064583332499	4.456531e-5
0.0066666665806	-6.200757e-5
0.0068749999112	8.552669e-5
0.0070833332418	-0.0001207867
0.0072916665725	0.0001668612
0.0074999999031	-0.0002398812
0.0077083332338	0.000366097
0.0079166665644	-0.0006566677
0.0081249998951	0.005670561
0.0083333332257	0.0009132567
0.0085416665563	-6.736084e-5
0.008749999887	0.00313895
0.0089583332176	-0.0003511346
0.0091666665483	0.000136284
0.0093749998789	-4.053217e-6
0.0095833332096	-0.0001341098
0.0097916665402	0.0003888063
0.0099999998708	-0.002753413
0.010208333201	-0.0007203767
0.010416666532	0.0003127542
0.010624999863	-0.0001891806
0.010833333193	0.0001289143
0.011041666524	-9.835249e-5
0.011249999855	8.567685e-5
0.011458333185	-8.36688e-5
0.011666666516	9.583756e-5
0.011874999847	-0.0001225729
0.012083333177	0.0001662243
0.012291666508	-0.0002305387
0.012499999839	0.0003359132
0.012708333169	-0.003511708
0.0129166665	0.001020817
0.01312499983	0.002253572
0.013333333161	0.002919912
0.013541666492	-0.00290424
0.013749999822	0.004651947
0.013958333153	-0.01573779
0.014166666484	0.03997438
0.014374999814	-0.07019483
0.014583333145	0.1356635
0.014791666476	-0.2313289
0.014999999806	0.3696092
0.015208333137	-0.5776831
0.015416666468	0.8754658
0.015624999798	-1.311933
0.015833333129	1.941593
0.016041666459	-2.913043
0.01624999979	4.531058
0.016458333121	-7.682508
0.016666666451	8.032571
0.016874999782	32.61893
0.017083333113	-72.28183
0.017291666443	-29.88713
0.017499999774	16.80382
0.017708333105	41.64211
0.017916666435	27.23922
0.018124999766	19.15856
0.018333333097	9.461977
0.018541666427	48.73242
0.018749999758	-20.35887
0.018958333088	-8.992982
0.019166666419	25.14653
0.01937499975	29.23602
0.01958333308	-3.787851
0.019791666411	-29.51627
0.019999999742	-41.11072
0.020208333072	20.26793
0.020416666403	4.195033
0.020624999734	-4.3414
0.020833333064	24.1553
0.021041666395	34.30117
0.021249999726	-0.01899773
0.021458333056	-23.53549
0.021666666387	-37.41987
0.021874999717	10.76425
0.022083333048	13.28428
0.022291666379	-27.80429
0.022499999709	-35.5811
0.02270833304	-17.27705
0.022916666371	-21.74997
0.023124999701	-23.11093
0.023333333032	-17.802
0.023541666363	26.92418
0.023749999693	48.98708
0.023958333024	4.330962
0.024166666355	-23.05899
0.024374999685	-2.304527
0.024583333016	11.23193
0.024791666346	4.946839
0.024999999677	-7.010589
0.025208333008	-1.524404
0.025416666338	17.43867
0.025624999669	-10.26266
0.025833333	-31.29758
